article_id,title,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,url,page_url
152634245,FROM VARIOUS SOURCES,752,Kyabram Free Press and Rodney and Deakin Shire Advocate (Vic. : 1914 - 1918),5,1914-10-30,Article,850,N,0,http://nla.gov.au/nla.news-article152634245,http://trove.nla.gov.au/newspaper/page/17781354
159419594,FROM VARIOUS SOURCES,754,Ararat Chronicle and Willaura and Lake Bolac Districts Recorder (Vic. : 1914 - 1918),6,1914-10-31,Article,853,N,0,http://nla.gov.au/nla.news-article159419594,http://trove.nla.gov.au/newspaper/page/17789803
172184466,Stray Flaches.,879,The Don Dorrigo Gazette and Guy Fawkes Advocate (NSW : 1910 - 1954),5,1912-05-25,Article,943,N,0,http://nla.gov.au/nla.news-article172184466,http://trove.nla.gov.au/newspaper/page/20550197
189624611,BRIEF MENTION.,989,Coffs Harbour Advocate (NSW : 1907 - 1942; 1946 - 1954),6,1911-01-27,Article,819,N,0,http://nla.gov.au/nla.news-article189624611,http://trove.nla.gov.au/newspaper/page/21431255
193272851,"SOLAR RESEARCH CONFERENCE IN CALIFORNIA. OBSERVATORY IN MELBOURNE. BAN FRANCISCO, Wednesday.",860,"Daily Post (Hobart, Tas. : 1908 - 1918)",5,1910-09-02,Article,752,N,0,http://nla.gov.au/nla.news-article193272851,http://trove.nla.gov.au/newspaper/page/20224533
60381028,"TOWNSVILLE DAILY BULLETIN. PUBLISHED DAILY. FRIDAY, OCTOBER 10, 1912.",97,Townsville Daily Bulletin (Qld. : 1907 - 1954),4,1913-10-10,Article,851,N,2,http://nla.gov.au/nla.news-article60381028,http://trove.nla.gov.au/newspaper/page/4869282
185006315,NORTHERN METEOROLOGY. Reply to Meteorologist.,891,"The Week (Brisbane, Qld. : 1876 - 1934)",4,1914-03-06,Article,859,N,1,http://nla.gov.au/nla.news-article185006315,http://trove.nla.gov.au/newspaper/page/21030005
144036211,THE YEAR'S PROSPECTS.,639,Cootamundra Herald (NSW : 1877 - 1954),2,1910-01-04,Article,806,N,0,http://nla.gov.au/nla.news-article144036211,http://trove.nla.gov.au/newspaper/page/16223889
59083655,No title,97,Townsville Daily Bulletin (Qld. : 1907 - 1954),4,1914-01-24,Article,1460,N,10,http://nla.gov.au/nla.news-article59083655,http://trove.nla.gov.au/newspaper/page/4870044
107335653,NORTH QUEENSLAND. By the Long Wash of Australasian Seas.,447,"The Catholic Press (Sydney, NSW : 1895 - 1942)",24,1914-02-12,Article,1332,N,0,http://nla.gov.au/nla.news-article107335653,http://trove.nla.gov.au/newspaper/page/12005385
146333414,LOCAL AND GENERAL.,737,"The Pilbarra Goldfield News (Marble Bar, WA : 1897 - 1923)",2,1919-12-23,Article,1382,N,0,http://nla.gov.au/nla.news-article146333414,http://trove.nla.gov.au/newspaper/page/18048156
5344877,NO RAIN. AN UNFAVORABLE OUTLOOK.,34,"The Advertiser (Adelaide, SA : 1889 - 1931)",19,1912-05-18,Article,1203,N,0,http://nla.gov.au/nla.news-article5344877,http://trove.nla.gov.au/newspaper/page/951521
5382623,A WINTRY DAY. GALES AND RAIN.,34,"The Advertiser (Adelaide, SA : 1889 - 1931)",20,1913-03-15,Article,976,N,0,http://nla.gov.au/nla.news-article5382623,http://trove.nla.gov.au/newspaper/page/959548
76749713,"STOCK STATION & COMMERCIAL CHAMPION OFFICE, Friday.",266,"The Western Champion and General Advertiser for the Central-Western Districts (Barcaldine, Qld. : 1892 - 1922)",3,1918-03-09,Article,1071,N,0,http://nla.gov.au/nla.news-article76749713,http://trove.nla.gov.au/newspaper/page/7585191
93791484,A SUN SPOT PROPHET.,342,Kalgoorlie Miner (WA : 1895 - 1950),4,1919-12-04,Article,1263,N,0,http://nla.gov.au/nla.news-article93791484,http://trove.nla.gov.au/newspaper/page/8951493
101174026,CORRESPONDENCE. YANKO IRRIGATION SCHEME.,436,Albury Banner and Wodonga Express (NSW : 1896 - 1938),28,1913-10-03,Article,1232,N,0,http://nla.gov.au/nla.news-article101174026,http://trove.nla.gov.au/newspaper/page/10898642
141095036,THE MATHOURA FIRE. Extensive Losses.,656,"The Riverine Grazier (Hay, NSW : 1873 - 1954)",1,1910-12-30,Article,1238,N,0,http://nla.gov.au/nla.news-article141095036,http://trove.nla.gov.au/newspaper/page/16297732
201753273,BEATING THE BOOB. A QUEENSLAND JACK SHEPPARD A DASH FOR FREEDOM. The Burglar Failed.,942,"Truth (Brisbane, Qld. : 1900 - 1954)",10 S,1910-09-11,Article,1184,N,0,http://nla.gov.au/nla.news-article201753273,http://trove.nla.gov.au/newspaper/page/22175722
211702138,Workers' Educational Association LECTURE BY MR. H. CURLEWIS.,1083,The Northam Advertiser (WA : 1895 - 1918; 1948 - 1955),3,1916-08-02,Article,955,N,0,http://nla.gov.au/nla.news-article211702138,http://trove.nla.gov.au/newspaper/page/23055181
99992476,LOCAL AND GENERAL.,431,Narrandera Argus and Riverina Advertiser (NSW : 1893 - 1953),2,1912-03-15,Article,1216,N,1,http://nla.gov.au/nla.news-article99992476,http://trove.nla.gov.au/newspaper/page/10686355
50698380,CURRENT TOPICS. Trackless Tram System.,68,"Examiner (Launceston, Tas. : 1900 - 1954)",4 S,1913-03-20,Article,1699,N,0,http://nla.gov.au/nla.news-article50698380,http://trove.nla.gov.au/newspaper/page/3110038
168750899,"SHEISMS. The Denman's Debut—Sawbones' Soiree—Various Complaints—Cocksure Critics—J[?]veaile Flag Flap—The Panto—Ladies at the 'Ouse—Wanted, a Chucker—Out—Hetty's Home—Coming—Mo[?]ame Slap's Send—Off—Senatorial S[?]es—Park's Perambuations — Brave Bateman — Louise's Literature.",699,"Truth (Sydney, NSW : 1894 - 1954)",6,1911-09-17,Article,3957,N,0,http://nla.gov.au/nla.news-article168750899,http://trove.nla.gov.au/newspaper/page/16125218
5381767,"A STORMY NIGHT. SHIPPING DISASTERS. ANOTHER SHIP AGROUND. Port Victoria, March 13.",34,"The Advertiser (Adelaide, SA : 1889 - 1931)",9,1913-03-14,Article,1520,N,11,http://nla.gov.au/nla.news-article5381767,http://trove.nla.gov.au/newspaper/page/959521
111942772,THE REV. T. S. CRAWFORD AND LIBERALISM.,518,The Shoalhaven News and South Coast Districts Advertiser (NSW : 1891 - 1937),4,1910-02-05,Article,1323,N,0,http://nla.gov.au/nla.news-article111942772,http://trove.nla.gov.au/newspaper/page/11640017
165014391,OF RURAL INTEREST.,593,Penshurst Free Press (Vic. : 1901 - 1918),4,1912-06-22,Article,1775,N,0,http://nla.gov.au/nla.news-article165014391,http://trove.nla.gov.au/newspaper/page/19573953
3270692,SMOKE NIGHT.,9,"Northern Territory Times and Gazette (Darwin, NT : 1873 - 1927)",5,1913-03-13,Article,1635,N,2,http://nla.gov.au/nla.news-article3270692,http://trove.nla.gov.au/newspaper/page/829849
174473425,"Plodding through Sunshine and Rain. FOR THE ""CHRONICLE.""",881,"The Macleay Chronicle (Kempsey, NSW : 1899 - 1952)",2,1910-01-20,Article,1506,N,0,http://nla.gov.au/nla.news-article174473425,http://trove.nla.gov.au/newspaper/page/20597021
190097226,How the Sun brings Rain and Draught.,934,"The Eastern Recorder (Kellerberrin, WA : 1914 - 1918)",3,1918-01-11,Article,1705,N,0,http://nla.gov.au/nla.news-article190097226,http://trove.nla.gov.au/newspaper/page/21400659
3270795,Latest Telegrams. THE LEVANTING PARSON. March 13th.,9,"Northern Territory Times and Gazette (Darwin, NT : 1873 - 1927)",7,1913-03-20,Article,2800,N,4,http://nla.gov.au/nla.news-article3270795,http://trove.nla.gov.au/newspaper/page/829874
50418920,CURRENT TOPICS.,68,"Examiner (Launceston, Tas. : 1900 - 1954)",4 S,1910-05-12,Article,3306,N,0,http://nla.gov.au/nla.news-article50418920,http://trove.nla.gov.au/newspaper/page/3023179
76749866,NOTES & COMMENTS,266,"The Western Champion and General Advertiser for the Central-Western Districts (Barcaldine, Qld. : 1892 - 1922)",10,1918-03-23,Article,3599,N,0,http://nla.gov.au/nla.news-article76749866,http://trove.nla.gov.au/newspaper/page/7585230
101410909,NOTES ON CURRENT EVENTS,436,Albury Banner and Wodonga Express (NSW : 1896 - 1938),26,1914-10-23,Article,5214,N,0,http://nla.gov.au/nla.news-article101410909,http://trove.nla.gov.au/newspaper/page/10901283
70890502,MEN AND MATTERS.,191,"Worker (Brisbane, Qld. : 1890 - 1955)",10,1914-01-29,Article,3611,Y,0,http://nla.gov.au/nla.news-article70890502,http://trove.nla.gov.au/newspaper/page/6664727
157181665,LOCAL AND GENERAL,653,"The Northern Champion (Taree, NSW : 1913 - 1954)",2,1913-04-09,Article,3736,N,1,http://nla.gov.au/nla.news-article157181665,http://trove.nla.gov.au/newspaper/page/15809900
50471817,CURRENT TOPICS.,68,"Examiner (Launceston, Tas. : 1900 - 1954)",4 S,1911-04-24,Article,2053,N,0,http://nla.gov.au/nla.news-article50471817,http://trove.nla.gov.au/newspaper/page/3029846
65272446,OF RURAL INTEREST. (Special for this Paper),108,Gippsland Times (Vic. : 1861 - 1954),5 S,1912-06-20,Article,1748,N,0,http://nla.gov.au/nla.news-article65272446,http://trove.nla.gov.au/newspaper/page/6185510
80378892,"Central Queensland Notes. (For the N.Q. Register.) BARCALDINE, January 21.",258,"The Northern Miner (Charters Towers, Qld. : 1874 - 1954)",7,1917-02-03,Article,2211,N,0,http://nla.gov.au/nla.news-article80378892,http://trove.nla.gov.au/newspaper/page/7943630
143314632,QUEENSLAND NOTES. THE PREMIER'S TRIP.,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",49,1914-01-03,Article,1791,N,0,http://nla.gov.au/nla.news-article143314632,http://trove.nla.gov.au/newspaper/page/15096513
112363469,BRIEF MENTION.,459,"Western Champion (Parkes, NSW : 1898 - 1934)",10,1910-02-04,Article,2531,N,1,http://nla.gov.au/nla.news-article112363469,http://trove.nla.gov.au/newspaper/page/11961223
145721650,A WEATHER PROPHET.,747,"The Worker (Wagga, NSW : 1892 - 1913)",5 S,1911-12-07,Article,2158,N,0,http://nla.gov.au/nla.news-article145721650,http://trove.nla.gov.au/newspaper/page/16537163
238579439,Original Sin in the Nursery. A Laughable Skit ort Socialism. How Cloment Purefoy Tried to Purge individualism out of the Children . of tho commune.,1301,"Co-operator (Sydney, NSW : 1910 - 1917)",2,1911-12-28,Article,2140,N,0,http://nla.gov.au/nla.news-article238579439,http://trove.nla.gov.au/newspaper/page/25769175
70888263,MEN AND MATTERS,191,"Worker (Brisbane, Qld. : 1890 - 1955)",10,1914-02-12,Article,3489,N,6,http://nla.gov.au/nla.news-article70888263,http://trove.nla.gov.au/newspaper/page/6664775
59254291,RELIGIOUS NOTES.,89,"The Register (Adelaide, SA : 1901 - 1929)",4,1913-03-01,Article,3151,Y,0,http://nla.gov.au/nla.news-article59254291,http://trove.nla.gov.au/newspaper/page/4508106
101162384,NOTES ON CURRENT EVENTS.,436,Albury Banner and Wodonga Express (NSW : 1896 - 1938),26,1911-11-17,Article,5286,N,0,http://nla.gov.au/nla.news-article101162384,http://trove.nla.gov.au/newspaper/page/10896423
146329138,The Week,713,"Table Talk (Melbourne, Vic. : 1885 - 1939)",4,1914-10-15,Article,4166,N,0,http://nla.gov.au/nla.news-article146329138,http://trove.nla.gov.au/newspaper/page/17435986
198154229,THE WEEK.,319,"Leader (Melbourne, Vic. : 1862 - 1918)",33,1911-05-13,Article,3798,N,0,http://nla.gov.au/nla.news-article198154229,http://trove.nla.gov.au/newspaper/page/21514294
